Uid,Sid,Key,Time,Category,Value,UpdateTime
8179717515,786311415,aerobics,1739029947,aerobics,"{""min_hrm"":78,""valid_duration"":2885,""aerobic_train_effect_level"":6,""end_time"":1739032833,""vitality"":3,""train_load_level"":4,""anaerobic_train_effect_level"":1,""duration"":2885,""recover_time"":96,""start_time"":1739029947,""anaerobic_train_effect"":0.9,""timezone"":4,""hrm_anaerobic_duration"":1271,""time"":1739029947,""version"":8,""cloud_course_source"":0,""sport_type"":310,""train_effect"":5,""target_value"":{},""total_cal"":415,""max_hrm"":185,""did"":""786311415"",""avg_hrm"":164,""calories"":376,""hrm_fat_burning_duration"":59,""hrm_extreme_duration"":1227,""train_load"":163,""hrm_aerobic_duration"":173,""proto_type"":8,""switch_just_dance_id"":1739029947,""hrm_warm_up_duration"":35}",1739033070
8179717515,786311415,upper_limb_training,1739200881,upper_limb_training,"{""duration"":3556,""hrm_warm_up_duration"":1528,""max_hrm"":115,""sport_type"":320,""time"":1739200881,""hrm_anaerobic_duration"":0,""aerobic_train_effect_level"":2,""recover_time"":49,""calories"":139,""start_time"":1739200881,""train_load"":10,""train_effect"":1.4,""train_load_level"":1,""avg_hrm"":92,""end_time"":1739204437,""version"":8,""min_hrm"":72,""target_value"":{},""cloud_course_source"":0,""proto_type"":8,""hrm_aerobic_duration"":0,""hrm_fat_burning_duration"":11,""did"":""786311415"",""total_cal"":187,""timezone"":4,""switch_just_dance_id"":1739200881,""valid_duration"":3556,""hrm_extreme_duration"":0}",1739204452
8179717515,786311415,aerobics,1739204551,aerobics,"{""end_time"":1739207478,""version"":8,""duration"":2927,""train_load_level"":4,""hrm_warm_up_duration"":2,""anaerobic_train_effect"":0.6,""valid_duration"":2927,""min_hrm"":106,""calories"":382,""time"":1739204551,""timezone"":4,""hrm_extreme_duration"":227,""max_hrm"":175,""hrm_fat_burning_duration"":21,""train_effect"":5,""aerobic_train_effect_level"":6,""switch_just_dance_id"":1739204551,""proto_type"":8,""sport_type"":310,""total_cal"":421,""avg_hrm"":164,""did"":""786311415"",""anaerobic_train_effect_level"":1,""cloud_course_source"":0,""recover_time"":96,""target_value"":{},""start_time"":1739204551,""vitality"":3,""train_load"":156,""hrm_aerobic_duration"":243,""hrm_anaerobic_duration"":2418}",1739207488
8179717515,786311415,upper_limb_training,1739286992,upper_limb_training,"{""hrm_aerobic_duration"":0,""version"":8,""cloud_course_source"":0,""switch_just_dance_id"":1739286992,""train_load"":6,""avg_hrm"":93,""valid_duration"":2190,""timezone"":4,""duration"":2190,""hrm_fat_burning_duration"":0,""time"":1739286992,""proto_type"":8,""min_hrm"":78,""did"":""786311415"",""end_time"":1739289183,""recover_time"":74,""start_time"":1739286992,""hrm_anaerobic_duration"":0,""hrm_warm_up_duration"":915,""calories"":89,""sport_type"":320,""train_load_level"":1,""aerobic_train_effect_level"":2,""total_cal"":118,""max_hrm"":111,""target_value"":{},""hrm_extreme_duration"":0,""train_effect"":1.3}",1739290836
8179717515,786311415,aerobics,1739289192,aerobics,"{""target_value"":{},""start_time"":1739289192,""switch_just_dance_id"":1739289192,""anaerobic_train_effect"":0.8,""duration"":2886,""time"":1739289192,""anaerobic_train_effect_level"":1,""hrm_fat_burning_duration"":65,""train_load_level"":4,""cloud_course_source"":0,""max_hrm"":178,""hrm_extreme_duration"":708,""calories"":379,""valid_duration"":2886,""did"":""786311415"",""avg_hrm"":164,""train_load"":157,""hrm_aerobic_duration"":223,""hrm_warm_up_duration"":34,""timezone"":4,""hrm_anaerobic_duration"":1822,""end_time"":1739292078,""aerobic_train_effect_level"":6,""sport_type"":310,""train_effect"":5,""proto_type"":8,""vitality"":3,""version"":8,""total_cal"":417,""recover_time"":96,""min_hrm"":90}",1739293089
8179717515,786311415,aerobics,1739372216,aerobics,"{""proto_type"":8,""time"":1739372216,""timezone"":4,""anaerobic_train_effect"":0.7,""vitality"":4,""anaerobic_train_effect_level"":1,""train_load_level"":4,""calories"":538,""min_hrm"":94,""hrm_warm_up_duration"":33,""cloud_course_source"":0,""hrm_extreme_duration"":644,""end_time"":1739376385,""version"":8,""valid_duration"":4168,""sport_type"":310,""target_value"":{},""switch_just_dance_id"":1739372216,""train_load"":215,""avg_hrm"":162,""max_hrm"":177,""duration"":4168,""hrm_anaerobic_duration"":2835,""hrm_aerobic_duration"":576,""did"":""786311415"",""aerobic_train_effect_level"":6,""recover_time"":96,""start_time"":1739372216,""hrm_fat_burning_duration"":61,""total_cal"":594,""train_effect"":5}",1739377470
8179717515,786311415,lower_limb_training,1739458546,lower_limb_training,"{""target_value"":{},""switch_just_dance_id"":1739458546,""min_hrm"":78,""timezone"":4,""train_load"":22,""calories"":166,""avg_hrm"":118,""train_effect"":1.7,""aerobic_train_effect_level"":2,""end_time"":1739460838,""hrm_aerobic_duration"":229,""duration"":2291,""valid_duration"":2291,""proto_type"":8,""recover_time"":79,""version"":8,""did"":""786311415"",""train_load_level"":1,""total_cal"":197,""time"":1739458546,""cloud_course_source"":0,""hrm_fat_burning_duration"":1175,""hrm_anaerobic_duration"":35,""sport_type"":321,""start_time"":1739458546,""max_hrm"":161,""hrm_warm_up_duration"":682,""hrm_extreme_duration"":0}",1739461956
8179717515,786311415,aerobics,1739460998,aerobics,"{""did"":""786311415"",""duration"":2569,""target_value"":{},""max_hrm"":174,""hrm_fat_burning_duration"":108,""anaerobic_train_effect"":0.5,""time"":1739460998,""train_load"":118,""start_time"":1739460998,""min_hrm"":103,""valid_duration"":2569,""calories"":321,""train_effect"":4.2,""switch_just_dance_id"":1739460998,""aerobic_train_effect_level"":5,""recover_time"":96,""end_time"":1739463568,""train_load_level"":3,""proto_type"":8,""sport_type"":310,""vitality"":3,""total_cal"":355,""hrm_anaerobic_duration"":1929,""version"":8,""avg_hrm"":159,""timezone"":4,""hrm_extreme_duration"":151,""hrm_aerobic_duration"":347,""anaerobic_train_effect_level"":1,""hrm_warm_up_duration"":17,""cloud_course_source"":0}",1739463578
8179717515,786311415,upper_limb_training,1739527726,upper_limb_training,"{""hrm_fat_burning_duration"":455,""version"":8,""max_hrm"":135,""train_load_level"":1,""valid_duration"":1863,""recover_time"":78,""hrm_anaerobic_duration"":0,""hrm_aerobic_duration"":23,""aerobic_train_effect_level"":2,""hrm_extreme_duration"":0,""sport_type"":320,""target_value"":{},""proto_type"":8,""train_effect"":1.4,""timezone"":4,""switch_just_dance_id"":1739527726,""min_hrm"":78,""time"":1739527726,""end_time"":1739529590,""train_load"":10,""duration"":1863,""avg_hrm"":105,""total_cal"":129,""cloud_course_source"":0,""did"":""786311415"",""calories"":104,""hrm_warm_up_duration"":1006,""start_time"":1739527726}",1739529594
8179717515,786311415,aerobics,1739529613,aerobics,"{""start_time"":1739529613,""avg_hrm"":133,""recover_time"":96,""calories"":449,""time"":1739529613,""hrm_warm_up_duration"":699,""switch_just_dance_id"":1739529613,""cloud_course_source"":0,""aerobic_train_effect_level"":4,""train_load_level"":4,""proto_type"":8,""anaerobic_train_effect"":0.6,""hrm_aerobic_duration"":208,""min_hrm"":80,""sport_type"":310,""vitality"":3,""duration"":4879,""end_time"":1739534493,""version"":8,""hrm_anaerobic_duration"":1475,""hrm_extreme_duration"":866,""max_hrm"":187,""train_effect"":3.4,""anaerobic_train_effect_level"":1,""timezone"":4,""valid_duration"":4879,""target_value"":{},""hrm_fat_burning_duration"":265,""train_load"":149,""did"":""786311415"",""total_cal"":514}",1739536102
8179717515,786311415,aerobics,1739631698,aerobics,"{""target_value"":{},""train_load_level"":4,""valid_duration"":4079,""train_effect"":5,""end_time"":1739635777,""duration"":4079,""anaerobic_train_effect"":0.8,""max_hrm"":183,""vitality"":4,""recover_time"":96,""calories"":546,""did"":""786311415"",""train_load"":237,""avg_hrm"":166,""hrm_warm_up_duration"":27,""anaerobic_train_effect_level"":1,""hrm_extreme_duration"":1049,""timezone"":4,""start_time"":1739631698,""hrm_anaerobic_duration"":2789,""cloud_course_source"":0,""hrm_aerobic_duration"":178,""hrm_fat_burning_duration"":17,""aerobic_train_effect_level"":6,""total_cal"":601,""proto_type"":8,""min_hrm"":84,""switch_just_dance_id"":1739631698,""version"":8,""sport_type"":310,""time"":1739631698}",1739640209
8179717515,786311415,upper_limb_training,1739806321,upper_limb_training,"{""time"":1739806321,""aerobic_train_effect_level"":2,""max_hrm"":118,""avg_hrm"":93,""target_value"":{},""train_effect"":1.4,""hrm_anaerobic_duration"":0,""hrm_fat_burning_duration"":7,""duration"":3558,""cloud_course_source"":0,""valid_duration"":3558,""start_time"":1739806321,""timezone"":4,""train_load"":11,""proto_type"":8,""version"":8,""hrm_warm_up_duration"":1454,""did"":""786311415"",""train_load_level"":1,""hrm_extreme_duration"":0,""hrm_aerobic_duration"":0,""end_time"":1739809879,""min_hrm"":74,""switch_just_dance_id"":1739806321,""sport_type"":320,""total_cal"":189,""recover_time"":48,""calories"":142}",1739810500
8179717515,786311415,aerobics,1739810016,aerobics,"{""valid_duration"":2542,""train_load_level"":3,""end_time"":1739812559,""anaerobic_train_effect"":0.4,""max_hrm"":174,""duration"":2542,""avg_hrm"":158,""cloud_course_source"":0,""vitality"":2,""recover_time"":96,""train_effect"":4.1,""proto_type"":8,""hrm_aerobic_duration"":460,""target_value"":{},""anaerobic_train_effect_level"":1,""hrm_fat_burning_duration"":28,""aerobic_train_effect_level"":5,""version"":8,""min_hrm"":88,""did"":""786311415"",""total_cal"":348,""timezone"":4,""time"":1739810016,""train_load"":111,""hrm_anaerobic_duration"":1978,""sport_type"":310,""switch_just_dance_id"":1739810016,""hrm_warm_up_duration"":25,""calories"":313,""hrm_extreme_duration"":35,""start_time"":1739810016}",1739812566
8179717515,786311415,back_training,1739892168,back_training,"{""did"":""786311415"",""aerobic_train_effect_level"":2,""timezone"":4,""start_time"":1739892168,""total_cal"":114,""train_effect"":1.3,""hrm_aerobic_duration"":0,""switch_just_dance_id"":1739892168,""hrm_extreme_duration"":0,""train_load_level"":1,""cloud_course_source"":0,""sport_type"":323,""proto_type"":8,""version"":8,""duration"":2240,""hrm_anaerobic_duration"":0,""min_hrm"":75,""recover_time"":74,""hrm_fat_burning_duration"":0,""avg_hrm"":91,""max_hrm"":109,""valid_duration"":2240,""end_time"":1739894408,""target_value"":{},""train_load"":6,""calories"":84,""hrm_warm_up_duration"":781,""time"":1739892168}",1739897542
8179717515,786311415,aerobics,1739894490,aerobics,"{""end_time"":1739897535,""aerobic_train_effect_level"":6,""start_time"":1739894490,""timezone"":4,""anaerobic_train_effect"":0.8,""max_hrm"":185,""proto_type"":8,""train_load_level"":4,""vitality"":2,""hrm_anaerobic_duration"":1510,""duration"":3045,""valid_duration"":3045,""time"":1739894490,""version"":8,""cloud_course_source"":0,""hrm_fat_burning_duration"":190,""train_load"":154,""min_hrm"":87,""recover_time"":96,""target_value"":{},""total_cal"":432,""train_effect"":5,""switch_just_dance_id"":1739894490,""hrm_extreme_duration"":1040,""avg_hrm"":162,""calories"":392,""anaerobic_train_effect_level"":1,""hrm_aerobic_duration"":193,""sport_type"":310,""hrm_warm_up_duration"":42,""did"":""786311415""}",1739897542
8179717515,786311415,aerobics,1739977431,aerobics,"{""hrm_fat_burning_duration"":79,""version"":8,""anaerobic_train_effect_level"":1,""hrm_extreme_duration"":750,""switch_just_dance_id"":1739977431,""target_value"":{},""timezone"":4,""avg_hrm"":163,""duration"":3833,""hrm_aerobic_duration"":468,""total_cal"":549,""min_hrm"":105,""hrm_anaerobic_duration"":2515,""recover_time"":96,""sport_type"":310,""end_time"":1739981264,""max_hrm"":178,""valid_duration"":3833,""aerobic_train_effect_level"":6,""cloud_course_source"":0,""hrm_warm_up_duration"":5,""time"":1739977431,""train_load"":201,""calories"":497,""start_time"":1739977431,""train_effect"":5,""vitality"":4,""train_load_level"":4,""proto_type"":8,""did"":""786311415"",""anaerobic_train_effect"":0.6}",1739981272
8179717515,786311415,lower_limb_training,1740063474,lower_limb_training,"{""hrm_fat_burning_duration"":673,""train_effect"":1.4,""train_load"":12,""recover_time"":73,""start_time"":1740063474,""hrm_warm_up_duration"":654,""hrm_extreme_duration"":0,""hrm_aerobic_duration"":153,""total_cal"":165,""sport_type"":321,""hrm_anaerobic_duration"":40,""version"":8,""cloud_course_source"":0,""calories"":131,""max_hrm"":160,""end_time"":1740065949,""did"":""786311415"",""duration"":2475,""proto_type"":8,""switch_just_dance_id"":1740063474,""target_value"":{},""valid_duration"":2475,""time"":1740063474,""min_hrm"":65,""avg_hrm"":103,""timezone"":4,""train_load_level"":1,""aerobic_train_effect_level"":2}",1740068505
8179717515,786311415,aerobics,1740065964,aerobics,"{""vitality"":2,""sport_type"":310,""duration"":1903,""cloud_course_source"":0,""target_value"":{},""hrm_extreme_duration"":479,""hrm_aerobic_duration"":50,""anaerobic_train_effect_level"":2,""valid_duration"":1903,""did"":""786311415"",""train_load_level"":3,""calories"":256,""switch_just_dance_id"":1740065964,""aerobic_train_effect_level"":5,""recover_time"":96,""end_time"":1740067868,""min_hrm"":115,""version"":8,""train_effect"":4.1,""anaerobic_train_effect"":1,""max_hrm"":176,""time"":1740065964,""timezone"":4,""train_load"":114,""total_cal"":282,""avg_hrm"":167,""start_time"":1740065964,""hrm_fat_burning_duration"":63,""hrm_warm_up_duration"":0,""hrm_anaerobic_duration"":1296,""proto_type"":8}",1740068505
8179717515,786311415,upper_limb_training,1740149265,upper_limb_training,"{""hrm_anaerobic_duration"":0,""recover_time"":73,""avg_hrm"":97,""version"":8,""sport_type"":320,""train_load"":6,""valid_duration"":1861,""hrm_fat_burning_duration"":93,""hrm_aerobic_duration"":0,""train_effect"":1.3,""aerobic_train_effect_level"":2,""did"":""786311415"",""hrm_warm_up_duration"":1020,""duration"":1861,""timezone"":4,""end_time"":1740151128,""proto_type"":8,""switch_just_dance_id"":1740149265,""train_load_level"":1,""target_value"":{},""start_time"":1740149265,""calories"":84,""max_hrm"":126,""hrm_extreme_duration"":0,""total_cal"":108,""min_hrm"":77,""cloud_course_source"":0,""time"":1740149265}",1740164156
8179717515,786311415,outdoor_walking,1740154240,walking,"{""total_cal"":41,""max_cadence"":132,""did"":""786311415"",""max_speed"":6.516,""hrm_aerobic_duration"":0,""designated_course"":0,""sport_type"":2,""version"":4,""hrm_anaerobic_duration"":0,""time"":1740154240,""train_load"":6,""max_pace"":555,""duration"":1611,""aerobic_train_effect_level"":2,""max_hrm"":112,""hrm_warm_up_duration"":484,""hrm_fat_burning_duration"":0,""cloud_course_source"":0,""avg_hrm"":86,""hrm_extreme_duration"":0,""recover_time"":72,""distance"":1562,""end_time"":1740156493,""train_effect"":1.3,""target_value"":{},""calories"":20,""train_load_level"":1,""steps"":2233,""start_time"":1740154240,""min_hrm"":63,""timezone"":4,""min_pace"":1428,""proto_type"":22}",1740165971
8179717515,786311415,outdoor_walking,1740232157,walking,"{""max_speed"":6.048,""recover_time"":51,""steps"":608,""max_pace"":625,""target_value"":{},""min_pace"":1428,""proto_type"":22,""hrm_extreme_duration"":0,""total_cal"":24,""hrm_fat_burning_duration"":47,""duration"":674,""train_load"":2,""time"":1740232157,""max_cadence"":126,""train_effect"":1.2,""start_time"":1740232157,""avg_hrm"":99,""train_load_level"":1,""distance"":425,""timezone"":4,""hrm_aerobic_duration"":0,""min_hrm"":70,""sport_type"":2,""calories"":15,""end_time"":1740232832,""hrm_warm_up_duration"":355,""version"":4,""aerobic_train_effect_level"":2,""max_hrm"":120,""hrm_anaerobic_duration"":0,""vitality"":1,""cloud_course_source"":0,""did"":""786311415"",""designated_course"":0}",1740234233
8179717515,786311415,outdoor_walking,1740234227,walking,"{""max_cadence"":138,""max_pace"":555,""calories"":77,""cloud_course_source"":0,""max_hrm"":151,""max_speed"":6.768,""hrm_warm_up_duration"":1553,""hrm_fat_burning_duration"":569,""hrm_aerobic_duration"":42,""train_load_level"":1,""steps"":4677,""time"":1740234227,""train_effect"":1.5,""min_hrm"":82,""hrm_extreme_duration"":0,""recover_time"":74,""min_pace"":1428,""total_cal"":108,""start_time"":1740234227,""proto_type"":22,""aerobic_train_effect_level"":2,""timezone"":4,""hrm_anaerobic_duration"":0,""distance"":3273,""designated_course"":0,""version"":4,""avg_hrm"":109,""sport_type"":2,""target_value"":{},""train_load"":12,""duration"":2882,""end_time"":1740237110,""did"":""786311415""}",1740237312
8179717515,786311415,aerobics,1740241000,aerobics,"{""hrm_warm_up_duration"":38,""did"":""786311415"",""aerobic_train_effect_level"":4,""max_hrm"":179,""hrm_fat_burning_duration"":29,""proto_type"":8,""train_effect"":3.8,""valid_duration"":1839,""hrm_extreme_duration"":672,""switch_just_dance_id"":1740241000,""anaerobic_train_effect"":1,""end_time"":1740242840,""duration"":1839,""hrm_aerobic_duration"":76,""timezone"":4,""time"":1740241000,""cloud_course_source"":0,""start_time"":1740241000,""recover_time"":96,""calories"":244,""hrm_anaerobic_duration"":993,""total_cal"":269,""version"":8,""target_value"":{},""avg_hrm"":166,""train_load_level"":3,""vitality"":3,""anaerobic_train_effect_level"":2,""train_load"":103,""sport_type"":310,""min_hrm"":90}",1740243368
8179717515,786311415,back_training,1740410509,back_training,"{""hrm_fat_burning_duration"":0,""duration"":2275,""train_load_level"":1,""aerobic_train_effect_level"":2,""train_load"":6,""total_cal"":118,""cloud_course_source"":0,""proto_type"":8,""start_time"":1740410509,""min_hrm"":78,""hrm_warm_up_duration"":746,""hrm_extreme_duration"":0,""valid_duration"":2275,""timezone"":4,""recover_time"":49,""avg_hrm"":92,""train_effect"":1.3,""version"":8,""switch_just_dance_id"":1740410509,""sport_type"":323,""did"":""786311415"",""hrm_aerobic_duration"":0,""calories"":88,""time"":1740410509,""max_hrm"":109,""target_value"":{},""end_time"":1740412784,""hrm_anaerobic_duration"":0}",1740422129
8179717515,786311415,aerobics,1740412890,aerobics,"{""hrm_fat_burning_duration"":119,""duration"":2823,""train_load_level"":4,""aerobic_train_effect_level"":6,""train_load"":149,""total_cal"":405,""vitality"":6,""proto_type"":8,""cloud_course_source"":0,""min_hrm"":95,""start_time"":1740412890,""anaerobic_train_effect_level"":1,""anaerobic_train_effect"":0.7,""train_effect"":5,""hrm_extreme_duration"":395,""valid_duration"":2823,""timezone"":4,""recover_time"":96,""avg_hrm"":163,""hrm_warm_up_duration"":29,""version"":8,""switch_just_dance_id"":1740412890,""sport_type"":310,""did"":""786311415"",""calories"":367,""hrm_aerobic_duration"":132,""time"":1740412890,""max_hrm"":184,""target_value"":{},""end_time"":1740415713,""hrm_anaerobic_duration"":2133}",1740422129
8179717515,786311415,upper_limb_training,1740496515,upper_limb_training,"{""start_time"":1740496515,""recover_time"":74,""valid_duration"":1775,""hrm_anaerobic_duration"":0,""min_hrm"":79,""total_cal"":100,""cloud_course_source"":0,""proto_type"":8,""duration"":1775,""train_load"":6,""hrm_fat_burning_duration"":51,""version"":8,""time"":1740496515,""max_hrm"":123,""timezone"":4,""train_effect"":1.3,""aerobic_train_effect_level"":2,""sport_type"":320,""hrm_aerobic_duration"":0,""avg_hrm"":95,""target_value"":{},""calories"":76,""end_time"":1740498291,""hrm_warm_up_duration"":894,""hrm_extreme_duration"":0,""did"":""786311415"",""switch_just_dance_id"":1740496515,""train_load_level"":1}",1740498798
8179717515,786311415,aerobics,1740498383,aerobics,"{""start_time"":1740498383,""sport_type"":310,""hrm_anaerobic_duration"":2996,""version"":8,""aerobic_train_effect_level"":6,""train_load"":200,""train_load_level"":4,""hrm_extreme_duration"":433,""duration"":3684,""cloud_course_source"":0,""valid_duration"":3684,""hrm_fat_burning_duration"":54,""did"":""786311415"",""avg_hrm"":163,""hrm_warm_up_duration"":31,""recover_time"":96,""calories"":483,""anaerobic_train_effect"":0.6,""proto_type"":8,""hrm_aerobic_duration"":170,""timezone"":4,""end_time"":1740502068,""switch_just_dance_id"":1740498383,""total_cal"":532,""train_effect"":5,""max_hrm"":179,""anaerobic_train_effect_level"":1,""vitality"":7,""target_value"":{},""min_hrm"":96,""time"":1740498383}",1740502078
8179717515,786311415,aerobics,1740582601,aerobics,"{""calories"":472,""cloud_course_source"":0,""train_effect"":5,""hrm_fat_burning_duration"":91,""end_time"":1740586340,""timezone"":4,""total_cal"":522,""hrm_warm_up_duration"":31,""start_time"":1740582601,""did"":""786311415"",""train_load_level"":4,""hrm_extreme_duration"":460,""anaerobic_train_effect"":0.6,""time"":1740582601,""hrm_anaerobic_duration"":2636,""valid_duration"":3738,""version"":8,""switch_just_dance_id"":1740582601,""proto_type"":8,""duration"":3738,""train_load"":178,""recover_time"":96,""avg_hrm"":160,""max_hrm"":176,""aerobic_train_effect_level"":6,""hrm_aerobic_duration"":475,""anaerobic_train_effect_level"":1,""sport_type"":310,""target_value"":{},""vitality"":7,""min_hrm"":85}",1740587575
8179717515,786311415,upper_limb_training,1740671330,upper_limb_training,"{""did"":""786311415"",""switch_just_dance_id"":1740671330,""hrm_aerobic_duration"":0,""train_load"":8,""timezone"":4,""valid_duration"":2997,""avg_hrm"":92,""recover_time"":72,""time"":1740671330,""proto_type"":8,""total_cal"":155,""start_time"":1740671330,""hrm_extreme_duration"":0,""aerobic_train_effect_level"":2,""sport_type"":320,""cloud_course_source"":0,""version"":8,""train_load_level"":1,""min_hrm"":74,""hrm_fat_burning_duration"":0,""hrm_anaerobic_duration"":0,""max_hrm"":114,""duration"":2997,""calories"":114,""train_effect"":1.3,""target_value"":{},""hrm_warm_up_duration"":1133,""end_time"":1740674327}",1740675497
8179717515,786311415,aerobics,1740674532,aerobics,"{""version"":8,""total_cal"":511,""calories"":463,""train_load_level"":4,""train_effect"":5,""time"":1740674532,""duration"":3563,""max_hrm"":176,""vitality"":5,""hrm_warm_up_duration"":50,""switch_just_dance_id"":1740674532,""min_hrm"":90,""proto_type"":8,""anaerobic_train_effect"":0.7,""timezone"":4,""valid_duration"":3563,""hrm_anaerobic_duration"":2735,""aerobic_train_effect_level"":6,""train_load"":188,""hrm_fat_burning_duration"":99,""cloud_course_source"":0,""anaerobic_train_effect_level"":1,""hrm_extreme_duration"":438,""avg_hrm"":163,""sport_type"":310,""target_value"":{},""recover_time"":96,""end_time"":1740678095,""did"":""786311415"",""start_time"":1740674532,""hrm_aerobic_duration"":218}",1740679374
8179717515,786311415,lower_limb_training,1740756052,lower_limb_training,"{""time"":1740756052,""start_time"":1740756052,""aerobic_train_effect_level"":2,""hrm_aerobic_duration"":155,""duration"":3706,""version"":8,""train_load"":24,""total_cal"":276,""hrm_warm_up_duration"":1755,""hrm_anaerobic_duration"":0,""train_load_level"":1,""did"":""786311415"",""hrm_fat_burning_duration"":1222,""calories"":226,""max_hrm"":147,""switch_just_dance_id"":1740756052,""proto_type"":8,""recover_time"":96,""end_time"":1740759759,""sport_type"":321,""valid_duration"":3706,""hrm_extreme_duration"":0,""timezone"":4,""avg_hrm"":109,""train_effect"":1.8,""min_hrm"":79,""target_value"":{},""cloud_course_source"":0}",1740759767
8179717515,786311415,aerobics,1740760003,aerobics,"{""recover_time"":96,""hrm_warm_up_duration"":395,""anaerobic_train_effect_level"":1,""sport_type"":310,""total_cal"":467,""avg_hrm"":143,""valid_duration"":3988,""start_time"":1740760003,""train_load"":157,""version"":8,""train_effect"":3.8,""did"":""786311415"",""max_hrm"":180,""hrm_fat_burning_duration"":80,""aerobic_train_effect_level"":4,""cloud_course_source"":0,""switch_just_dance_id"":1740760003,""vitality"":3,""min_hrm"":80,""calories"":413,""anaerobic_train_effect"":0.7,""hrm_aerobic_duration"":140,""time"":1740760003,""end_time"":1740764028,""target_value"":{},""duration"":3988,""timezone"":4,""hrm_anaerobic_duration"":1755,""hrm_extreme_duration"":761,""train_load_level"":4,""proto_type"":8}",1740764036
8179717515,786311415,upper_limb_training,1740841229,upper_limb_training,"{""duration"":3277,""recover_time"":96,""hrm_warm_up_duration"":1992,""train_load"":13,""avg_hrm"":99,""valid_duration"":3277,""time"":1740841229,""hrm_extreme_duration"":0,""target_value"":{},""did"":""786311415"",""total_cal"":201,""version"":8,""hrm_anaerobic_duration"":0,""min_hrm"":81,""aerobic_train_effect_level"":2,""hrm_fat_burning_duration"":165,""max_hrm"":129,""train_effect"":1.5,""hrm_aerobic_duration"":0,""sport_type"":320,""timezone"":4,""switch_just_dance_id"":1740841229,""train_load_level"":1,""calories"":157,""end_time"":1740844506,""start_time"":1740841229,""proto_type"":8,""cloud_course_source"":0}",1740844524
8179717515,786311415,aerobics,1740844626,aerobics,"{""calories"":263,""max_hrm"":180,""did"":""786311415"",""duration"":2056,""avg_hrm"":162,""hrm_aerobic_duration"":166,""train_load_level"":3,""min_hrm"":97,""hrm_fat_burning_duration"":139,""end_time"":1740846683,""train_effect"":3.8,""hrm_warm_up_duration"":50,""version"":8,""aerobic_train_effect_level"":4,""recover_time"":96,""time"":1740844626,""proto_type"":8,""valid_duration"":2056,""switch_just_dance_id"":1740844626,""start_time"":1740844626,""target_value"":{},""total_cal"":290,""timezone"":4,""anaerobic_train_effect_level"":1,""hrm_extreme_duration"":655,""train_load"":103,""anaerobic_train_effect"":0.8,""vitality"":2,""sport_type"":310,""hrm_anaerobic_duration"":1029,""cloud_course_source"":0}",1740848152
8179717515,786311415,back_training,1741014142,back_training,"{""max_hrm"":114,""duration"":2216,""proto_type"":8,""hrm_aerobic_duration"":0,""train_load_level"":1,""sport_type"":323,""recover_time"":49,""hrm_fat_burning_duration"":0,""avg_hrm"":95,""train_load"":7,""start_time"":1741014142,""target_value"":{},""did"":""786311415"",""switch_just_dance_id"":1741014142,""aerobic_train_effect_level"":2,""cloud_course_source"":0,""valid_duration"":2216,""calories"":93,""version"":8,""timezone"":4,""total_cal"":123,""min_hrm"":77,""end_time"":1741016359,""time"":1741014142,""hrm_anaerobic_duration"":0,""train_effect"":1.3,""hrm_extreme_duration"":0,""hrm_warm_up_duration"":1292}",1741016366
8179717515,786311415,outdoor_walking,1741017661,walking,"{""timezone"":4,""sport_type"":2,""train_load_level"":1,""recover_time"":78,""min_pace"":1428,""steps"":6527,""train_effect"":1.8,""distance"":4569,""total_cal"":187,""calories"":134,""max_cadence"":138,""avg_hrm"":108,""proto_type"":22,""hrm_warm_up_duration"":2217,""time"":1741017661,""hrm_fat_burning_duration"":545,""hrm_anaerobic_duration"":33,""did"":""786311415"",""version"":4,""min_hrm"":72,""max_pace"":555,""max_speed"":6.768,""hrm_extreme_duration"":0,""hrm_aerobic_duration"":481,""aerobic_train_effect_level"":2,""train_load"":25,""max_hrm"":157,""target_value"":{},""start_time"":1741017661,""duration"":3995,""cloud_course_source"":0,""end_time"":1741022087,""designated_course"":0}",1741022099
8179717515,786311415,upper_limb_training,1741098158,upper_limb_training,"{""duration"":1964,""start_time"":1741098158,""train_load_level"":1,""hrm_fat_burning_duration"":0,""did"":""786311415"",""proto_type"":8,""recover_time"":57,""train_load"":6,""hrm_extreme_duration"":0,""calories"":84,""hrm_warm_up_duration"":1161,""timezone"":4,""switch_just_dance_id"":1741098158,""version"":8,""sport_type"":320,""aerobic_train_effect_level"":2,""train_effect"":1.3,""hrm_aerobic_duration"":0,""hrm_anaerobic_duration"":0,""time"":1741098158,""cloud_course_source"":0,""end_time"":1741100124,""min_hrm"":76,""avg_hrm"":95,""valid_duration"":1964,""total_cal"":110,""target_value"":{},""max_hrm"":113}",1741100134
